player_name,pitch_type,p_throws,stand,whiff_rate,exp_whiff_rate,mph,rpm,n,diff
Chase Anderson,FF,R,L,0.16923076923076924,0.08,92.43692307692308,2170.9846153846156,1,-0.08923076923076924
Chase Anderson,FF,R,R,0.09615384615384616,0.1,92.40096153846154,2193.480769230769,1,0.0038461538461538464
Chasen Shreve,CH,L,L,0.25,0.24,83.26785714285714,1265.3214285714287,1,-0.010000000000000009
Chasen Shreve,CH,L,R,0.3707865168539326,0.18,83.42022471910113,1242.5168539325844,1,-0.1907865168539326
Chasen Shreve,FF,L,L,0.07042253521126761,0.09,91.84225352112676,2413.112676056338,1,0.019577464788732388
Chasen Shreve,FF,L,R,0.12844036697247707,0.12,91.52477064220183,2387.7247706422017,1,-0.008440366972477076
Chaz Roe,SL,R,R,0.1935483870967742,0.18,80.72741935483872,2945.6129032258063,1,-0.013548387096774195
Chi Chi Gonzalez,FF,R,L,0.03333333333333333,0.06,92.32833333333333,2375.0833333333335,1,0.026666666666666665
Chi Chi Gonzalez,FF,R,R,0.11538461538461539,0.09,92.09358974358975,2344.3846153846152,1,-0.025384615384615394
Chris Bassitt,CH,R,L,0.14754098360655737,0.17,83.55081967213114,1982.622950819672,1,0.022459016393442638
Chris Bassitt,FC,R,L,0.1323529411764706,0.12,88.48382352941177,2180.8823529411766,1,-0.012352941176470594
Chris Bassitt,FC,R,R,0.10679611650485436,0.15,87.38058252427184,2182.8058252427186,1,0.04320388349514563
Chris Bassitt,FF,R,L,0.18309859154929578,0.1,93.29577464788733,2154.8591549295775,1,-0.08309859154929577
Chris Bassitt,FF,R,R,0.14492753623188406,0.11,93.20579710144928,2172.942028985507,1,-0.03492753623188406
Chris Bassitt,SI,R,L,0.1368421052631579,0.07,92.75684210526316,2126.4315789473685,1,-0.0668421052631579
Chris Bassitt,SI,R,R,0.04838709677419355,0.07,92.55698924731183,2125.1290322580644,1,0.02161290322580646
Chris Mazza,FC,R,L,0.14925373134328357,0.13,88.62388059701493,2235.626865671642,1,-0.019253731343283564
Chris Mazza,FC,R,R,0.15873015873015872,0.11,88.62063492063493,2271.3015873015875,1,-0.04873015873015872
Chris Mazza,SI,R,R,0.10909090909090909,0.08,91.94909090909091,1827.9818181818182,1,-0.029090909090909084
Chris Mazza,SL,R,R,0.15730337078651685,0.19,82.07191011235955,2399.0112359550562,1,0.03269662921348315
Chris Paddack,CH,R,L,0.2459016393442623,0.18,84.10573770491803,1804.549180327869,1,-0.0659016393442623
Chris Paddack,CH,R,R,0.20535714285714285,0.23,83.59107142857142,1768.1517857142858,1,0.02464285714285716
Chris Paddack,FF,R,L,0.07048458149779736,0.1,94.19383259911895,2181.7444933920706,1,0.029515418502202642
Chris Paddack,FF,R,R,0.12340425531914893,0.09,94.01404255319149,2165.863829787234,1,-0.03340425531914894
Chris Stratton,FF,R,L,0.14678899082568808,0.09,93.12844036697248,2617.9266055045873,1,-0.056788990825688085
Chris Stratton,FF,R,R,0.2033898305084746,0.12,93.27033898305085,2630.3898305084745,1,-0.0833898305084746
Chris Stratton,SL,R,R,0.15555555555555556,0.21,86.73555555555555,2898,1,0.054444444444444434
Clayton Kershaw,CU,L,R,0.10679611650485436,0.09,74.06990291262136,2536.009708737864,1,-0.016796116504854366
Clayton Kershaw,FF,L,L,0.13333333333333333,0.17,91.72133333333333,2507.173333333333,1,0.03666666666666668
Clayton Kershaw,FF,L,R,0.06132075471698113,0.12,91.54669811320754,2469.0896226415093,1,0.05867924528301886
Clayton Kershaw,SL,L,L,0.3018867924528302,0.22,87.33962264150944,2655.5471698113206,1,-0.08188679245283018
Clayton Kershaw,SL,L,R,0.2644230769230769,0.18,87.97259615384615,2682.3028846153848,1,-0.08442307692307693
Codi Heuer,SI,R,L,0.15384615384615385,0.1,97.52051282051282,2358.034188034188,1,-0.05384615384615385
Codi Heuer,SI,R,R,0.07894736842105263,0.08,97.7578947368421,2360.4210526315787,1,0.0010526315789473745
Cody Reed,SL,L,R,0.18055555555555555,0.24,87.42222222222222,2564.1805555555557,1,0.05944444444444444
Cody Stashak,FF,R,L,0.08064516129032258,0.11,91.94032258064516,2235.6451612903224,1,0.029354838709677422
Cody Stashak,SL,R,R,0.3333333333333333,0.19,82.04117647058824,2242.9607843137255,1,-0.1433333333333333
Cole Sulser,CH,R,L,0.3,0.17,85.99333333333334,1739.45,1,-0.12999999999999998
Cole Sulser,FF,R,L,0.16666666666666666,0.12,93.80686274509804,2407.7156862745096,1,-0.04666666666666666
Cole Sulser,FF,R,R,0.07547169811320754,0.11,93.71037735849056,2411.1415094339623,1,0.034528301886792456
Cole Sulser,SL,R,R,0.15517241379310345,0.21,87.47413793103448,2366.7758620689656,1,0.05482758620689654
Colten Brewer,CU,R,L,0.14473684210526316,0.15,80.83815789473684,2777.907894736842,1,0.005263157894736831
Colten Brewer,CU,R,R,0.12162162162162163,0.18,80.88108108108108,2833.8783783783783,1,0.058378378378378365
Colten Brewer,FC,R,L,0.08536585365853659,0.16,93.77560975609757,2407.060975609756,1,0.07463414634146341
Colten Brewer,FC,R,R,0.17525773195876287,0.15,93.80515463917526,2409.0721649484535,1,-0.02525773195876288
Colten Brewer,SL,R,R,0.08064516129032258,0.21,89.29032258064517,2567.7419354838707,1,0.1293548387096774
Corbin Burnes,CH,R,L,0.23157894736842105,0.19,88.85894736842106,1955.6,1,-0.04157894736842105
Corbin Burnes,CU,R,L,0.16666666666666666,0.15,80.92592592592592,2946.185185185185,1,-0.016666666666666663
Corbin Burnes,FC,R,L,0.1324200913242009,0.18,93.1675799086758,2913.6438356164385,1,0.04757990867579909
Corbin Burnes,FC,R,R,0.31666666666666665,0.21,93.09166666666667,2937.5833333333335,1,-0.10666666666666666
Corbin Burnes,SI,R,L,0.056451612903225805,0.09,95.79032258064517,2676.314516129032,1,0.03354838709677419
Corbin Burnes,SI,R,R,0.09740259740259741,0.09,96.08961038961039,2694.538961038961,1,-0.007402597402597411
Corbin Burnes,SL,R,R,0.32075471698113206,0.23,86.69622641509434,2903.0188679245284,1,-0.09075471698113205
Corey Knebel,FF,R,L,0.08641975308641975,0.11,94.40987654320988,2389.098765432099,1,0.023580246913580252
Corey Knebel,FF,R,R,0.09090909090909091,0.14,94.31636363636363,2403.0545454545454,1,0.0490909090909091
Craig Kimbrel,CU,R,L,0.11666666666666667,0.21,85.73666666666666,2513.45,1,0.09333333333333332
Craig Kimbrel,FF,R,L,0.13333333333333333,0.18,96.84933333333333,2255.2266666666665,1,0.04666666666666666
Craig Kimbrel,FF,R,R,0.15384615384615385,0.17,96.97912087912088,2270.010989010989,1,0.016153846153846158
Craig Stammen,SI,R,L,0.037037037037037035,0.07,92.20555555555555,2144.5,1,0.03296296296296297
Craig Stammen,SI,R,R,0.11818181818181818,0.07,92.29636363636364,2115.7727272727275,1,-0.04818181818181817
Cristian Javier,CH,R,L,0.07692307692307693,0.16,85.8923076923077,1940.7115384615386,1,0.08307692307692308
Cristian Javier,FF,R,L,0.11072664359861592,0.11,92.11245674740485,2360.0588235294117,1,-7.266435986159198e-4
Cristian Javier,FF,R,R,0.05714285714285714,0.13,92.496,2368.3314285714287,1,0.07285714285714287
Cristian Javier,SL,R,L,0.09722222222222222,0.11,78.4125,2572.8888888888887,1,0.012777777777777777
Cristian Javier,SL,R,R,0.16,0.19,78.7608,2604.616,1,0.03
Dakota Bacus,SL,R,R,0.20481927710843373,0.22,85.24457831325302,2584.4337349397592,1,0.015180722891566273
Dakota Hudson,CU,R,L,0.1875,0.14,82.1125,2246.796875,1,-0.04749999999999999
Dakota Hudson,FF,R,L,0.04225352112676056,0.05,92.54647887323944,2098.8732394366198,1,0.00774647887323944
Dakota Hudson,SI,R,L,0.04878048780487805,0.06,92.97439024390243,2158.1463414634145,1,0.011219512195121947
Dakota Hudson,SI,R,R,0.05319148936170213,0.07,93.08510638297872,2111.904255319149,1,0.01680851063829788
Dakota Hudson,SL,R,R,0.2903225806451613,0.21,88.3,2360.2096774193546,1,-0.08032258064516132
Dallas Keuchel,CH,L,R,0.19138755980861244,0.21,78.55023923444976,1705.7416267942583,1,0.018612440191387553
Dallas Keuchel,FC,L,R,0.1368421052631579,0.13,84.86894736842105,2206.815789473684,1,-0.006842105263157899
Dallas Keuchel,SI,L,L,0.08823529411764706,0.09,87.38382352941177,2117.029411764706,1,0.0017647058823529321
Dallas Keuchel,SI,L,R,0.05263157894736842,0.06,87.0672514619883,2076.941520467836,1,0.00736842105263158
Dan Altavilla,FF,R,R,0.11320754716981132,0.15,97.33018867924528,2336.4245283018868,1,0.03679245283018867
Dan Altavilla,SL,R,R,0.16260162601626016,0.24,89.85040650406503,2601.682926829268,1,0.07739837398373983
Dan Winkler,FC,R,L,0.13846153846153847,0.16,87.83384615384615,2430.5538461538463,1,0.021538461538461534
Dan Winkler,FC,R,R,0.15384615384615385,0.16,88.09102564102564,2521.897435897436,1,0.006153846153846149
Dane Dunning,CH,R,L,0.1568627450980392,0.16,85.57058823529412,1971.6666666666667,1,0.00313725490196079
Dane Dunning,FF,R,L,0.16883116883116883,0.07,91.65454545454546,2194.805194805195,1,-0.09883116883116883
Dane Dunning,SI,R,L,0.0641025641025641,0.06,92.0051282051282,2094.0897435897436,1,-0.004102564102564099
Dane Dunning,SI,R,R,0.08571428571428572,0.08,91.8104761904762,2083.352380952381,1,-0.005714285714285713
Dane Dunning,SL,R,R,0.25555555555555554,0.2,81.46777777777778,2081.366666666667,1,-0.055555555555555525
Daniel Bard,FF,R,L,0.1651376146788991,0.14,97.30275229357798,2728.706422018349,1,-0.02513761467889908
Daniel Bard,SL,R,R,0.21818181818181817,0.23,87.43272727272728,2819.490909090909,1,0.011818181818181839
Daniel Castano,CH,L,R,0.18571428571428572,0.16,81.22428571428571,1726.4142857142858,1,-0.025714285714285717
Daniel Castano,FF,L,R,0.07692307692307693,0.06,89.35494505494505,2213.6153846153848,1,-0.01692307692307693
Daniel Castano,SL,L,L,0.07547169811320754,0.18,80.00943396226415,2518.867924528302,1,0.10452830188679245
Daniel Castano,SL,L,R,0.0392156862745098,0.13,78.74901960784314,2379.450980392157,1,0.0907843137254902
Daniel Hudson,FF,R,L,0.15037593984962405,0.16,96.60451127819549,2343.7443609022557,1,0.009624060150375952
Daniel Hudson,FF,R,R,0.14782608695652175,0.15,96.28782608695653,2342.086956521739,1,0.0021739130434782483
Daniel Mengden,FF,R,L,0.07894736842105263,0.09,90.01842105263158,2220.157894736842,1,0.01105263157894737
Daniel Norris,CH,L,R,0.18584070796460178,0.2,87.5778761061947,1602.5486725663716,1,0.01415929203539823
Daniel Norris,FF,L,R,0.11971830985915492,0.11,92.9492957746479,2452.330985915493,1,-0.009718309859154922
Daniel Norris,SL,L,L,0.21153846153846154,0.2,85.23461538461538,2572.8846153846152,1,-0.011538461538461525
Daniel Ponce de Leon,CU,R,L,0.08,0.12,77.55066666666667,2694.4666666666667,1,0.039999999999999994
Daniel Ponce de Leon,CU,R,R,0,0.14,77.65686274509804,2646.901960784314,1,0.14
Daniel Ponce de Leon,FC,R,R,0.17857142857142858,0.17,87.98035714285714,2403.4821428571427,1,-0.008571428571428563
Daniel Ponce de Leon,FF,R,L,0.1631578947368421,0.09,92.97421052631579,2355.294736842105,1,-0.07315789473684212
Daniel Ponce de Leon,FF,R,R,0.20987654320987653,0.08,93.3395061728395,2362.061728395062,1,-0.12987654320987652
Danny Duffy,CH,L,R,0.21818181818181817,0.18,83.76363636363637,2157.0454545454545,1,-0.03818181818181818
Danny Duffy,CU,L,R,0.05309734513274336,0.08,75.53893805309734,2308.6283185840707,1,0.02690265486725664
Danny Duffy,FF,L,L,0.07042253521126761,0.11,92.26338028169015,2222.5352112676055,1,0.03957746478873239
Danny Duffy,FF,L,R,0.1391304347826087,0.11,92.21130434782609,2160.8217391304347,1,-0.029130434782608697
Danny Duffy,SI,L,R,0.08411214953271028,0.08,92.10934579439252,2121.822429906542,1,-0.004112149532710274
Danny Duffy,SL,L,R,0.25,0.2,82.63,2397.5,1,-0.04999999999999999
Darren O'Day,FF,R,R,0.16176470588235295,0.08,85.87205882352941,2301.8970588235293,1,-0.08176470588235295
Darren O'Day,SL,R,R,0.2602739726027397,0.19,78.2027397260274,2264.1917808219177,1,-0.07027397260273971
Darwinzon Hernandez,FF,L,R,0.08433734939759036,0.14,94.40722891566266,2336.9397590361446,1,0.05566265060240966
David Hale,CH,R,L,0.19607843137254902,0.16,82.7235294117647,1628.0980392156862,1,-0.036078431372549014
David Hale,FF,R,R,0.12727272727272726,0.09,92.63636363636364,2267.9636363636364,1,-0.03727272727272726
David Peterson,CH,L,R,0.15315315315315314,0.22,83.68378378378378,1929.6936936936936,1,0.06684684684684686
David Peterson,FF,L,L,0.037037037037037035,0.06,92.25555555555556,2097.314814814815,1,0.022962962962962963
David Peterson,FF,L,R,0.1111111111111111,0.09,92.15050505050505,2098.5151515151515,1,-0.02111111111111111
David Peterson,SI,L,R,0.05263157894736842,0.07,91.7221052631579,2081.294736842105,1,0.01736842105263159
David Peterson,SL,L,R,0.23484848484848486,0.19,81.30151515151515,2192.181818181818,1,-0.04484848484848486
David Phelps,FC,R,L,0.09090909090909091,0.12,90.08545454545454,2447.109090909091,1,0.029090909090909084
Dean Kremer,FF,R,L,0.15384615384615385,0.1,92.86153846153846,2360.269230769231,1,-0.05384615384615385
Dean Kremer,FF,R,R,0.1044776119402985,0.1,92.82835820895522,2296.223880597015,1,-0.004477611940298498
Deivi Garcia,CH,R,L,0.14545454545454545,0.15,80.8,1837.8545454545454,1,0.004545454545454547
Deivi Garcia,FF,R,L,0.09090909090909091,0.12,91.98512396694215,2181.4876033057853,1,0.029090909090909084
Deivi Garcia,FF,R,R,0.14615384615384616,0.13,91.96615384615384,2183.0923076923077,1,-0.016153846153846158
Dellin Betances,CU,R,R,0.1076923076923077,0.17,82.63384615384615,2565.2,1,0.062307692307692314
Dellin Betances,FF,R,R,0.05970149253731343,0.1,93.58805970149254,2179.686567164179,1,0.040298507462686574
Dennis Santana,SI,R,R,0.05555555555555555,0.09,94.4462962962963,2342.740740740741,1,0.034444444444444444
Dennis Santana,SL,R,R,0.1827956989247312,0.21,84.30430107526881,2701.4086021505377,1,0.027204301075268805
Derek Holland,CH,L,R,0.11235955056179775,0.18,84.36067415730336,2269.3146067415732,1,0.06764044943820224
Derek Holland,CU,L,R,0.18617021276595744,0.17,80.63244680851064,2244.521276595745,1,-0.016170212765957426
Derek Holland,SI,L,L,0.038461538461538464,0.08,92.46538461538461,2409,1,0.04153846153846154
Derek Holland,SI,L,R,0.11057692307692307,0.09,92.33221153846154,2456.3798076923076,1,-0.020576923076923076
Devin Smeltzer,CH,L,R,0.18309859154929578,0.2,80.59718309859154,1875.4225352112676,1,0.01690140845070423
Devin Smeltzer,FF,L,R,0.05660377358490566,0.08,87.53962264150944,2401.3207547169814,1,0.02339622641509434
Devin Williams,CH,R,L,0.25925925925925924,0.26,83.90814814814814,2869.4444444444443,1,7.40740740740764e-4
Devin Williams,CH,R,R,0.4788732394366197,0.33,84.19577464788732,2841.1830985915494,1,-0.14887323943661968
Devin Williams,FF,R,L,0.16346153846153846,0.14,96.54230769230769,2401.375,1,-0.02346153846153845
Devin Williams,FF,R,R,0.11290322580645161,0.13,96.23548387096774,2345.483870967742,1,0.017096774193548395
Diego Castillo,SI,R,R,0.0967741935483871,0.07,96.09032258064516,1961.0806451612902,1,-0.026774193548387087
Diego Castillo,SL,R,L,0.265625,0.16,86.321875,2183.59375,1,-0.105625
Diego Castillo,SL,R,R,0.23423423423423423,0.23,86.1099099099099,2234.8198198198197,1,-0.004234234234234219
Dillon Tate,SL,R,R,0.12962962962962962,0.21,85.5425925925926,2442.4074074074074,1,0.08037037037037037
Dinelson Lamet,FF,R,L,0.07017543859649122,0.13,97.02573099415204,2496.2748538011697,1,0.05982456140350878
Dinelson Lamet,FF,R,R,0.12080536912751678,0.14,97.06442953020134,2503.0738255033557,1,0.01919463087248323
Dinelson Lamet,SL,R,L,0.2195945945945946,0.19,86.48851351351351,2617.8952702702704,1,-0.029594594594594598
Dinelson Lamet,SL,R,R,0.2682926829268293,0.23,86.56731707317073,2612.268292682927,1,-0.038292682926829275
Dovydas Neverauskas,CU,R,L,0.19672131147540983,0.17,82.20327868852459,2947.6065573770493,1,-0.02672131147540982
Dovydas Neverauskas,FC,R,R,0.18867924528301888,0.17,89.69245283018869,2368.4528301886794,1,-0.01867924528301887
Dovydas Neverauskas,FF,R,L,0.045454545454545456,0.09,94.44242424242424,2266.8333333333335,1,0.04454545454545454
Dovydas Neverauskas,FF,R,R,0.1111111111111111,0.1,94.90555555555555,2266.7361111111113,1,-0.0111111111111111
Drew Pomeranz,CU,L,R,0.18867924528301888,0.24,84.13396226415094,2131.6415094339623,1,0.05132075471698111
Drew Pomeranz,FF,L,L,0.25862068965517243,0.16,94.53620689655172,2461.310344827586,1,-0.09862068965517243
Drew Pomeranz,FF,L,R,0.13142857142857142,0.14,94.62857142857143,2476.9657142857145,1,0.008571428571428591
Drew Rasmussen,FF,R,L,0.19607843137254902,0.15,97.66470588235295,2448.7843137254904,1,-0.04607843137254902
Drew Rasmussen,FF,R,R,0.14473684210526316,0.15,97.62894736842105,2456.3289473684213,1,0.005263157894736831
Drew Smyly,CU,L,L,0.17647058823529413,0.16,79.9235294117647,2185.6862745098038,1,-0.016470588235294126
Drew Smyly,CU,L,R,0.297029702970297,0.18,80.03168316831683,2148.633663366337,1,-0.11702970297029702
Drew Smyly,FF,L,L,0.14545454545454545,0.11,93.8509090909091,2223.2363636363634,1,-0.03545454545454545
Drew Smyly,FF,L,R,0.1037037037037037,0.11,93.69185185185185,2252.5851851851853,1,0.0062962962962963
Duane Underwood Jr.,FF,R,L,0.09090909090909091,0.09,94.15818181818182,2156.6545454545453,1,-9.090909090909149e-4
Duane Underwood Jr.,FF,R,R,0.1694915254237288,0.1,94.84745762711864,2137.6101694915255,1,-0.0694915254237288
Dustin May,CU,R,R,0.14545454545454545,0.23,86.68727272727273,3103.2181818181816,1,0.08454545454545456
Dustin May,FC,R,L,0.15789473684210525,0.17,93.58947368421053,2647.535087719298,1,0.012105263157894758
Dustin May,FC,R,R,0.09523809523809523,0.15,93.45238095238095,2636.5873015873017,1,0.05476190476190476
Dustin May,SI,R,L,0.05454545454545454,0.09,97.96545454545455,2413.4727272727273,1,0.035454545454545454
Dustin May,SI,R,R,0.06349206349206349,0.1,97.84973544973545,2406.4708994708994,1,0.03650793650793652
Dylan Bundy,CH,R,L,0.21019108280254778,0.17,82.0828025477707,1692.6751592356688,1,-0.04019108280254777
Dylan Bundy,CU,R,L,0.02564102564102564,0.07,73.28846153846153,2323.141025641026,1,0.044358974358974367
Dylan Bundy,FF,R,L,0.09547738693467336,0.08,89.92311557788945,2417.331658291457,1,-0.015477386934673362
Dylan Bundy,FF,R,R,0.15384615384615385,0.1,90.24615384615385,2461.653846153846,1,-0.05384615384615385
Dylan Bundy,SI,R,R,0.06896551724137931,0.07,90.50172413793103,2353.810344827586,1,0.0010344827586206973
Dylan Bundy,SL,R,R,0.2914285714285714,0.19,80.07657142857143,2543.7028571428573,1,-0.10142857142857142
Dylan Cease,CH,R,L,0.1320754716981132,0.18,82.8688679245283,1815.3396226415093,1,0.04792452830188679
Dylan Cease,CU,R,L,0.0410958904109589,0.12,78.87123287671233,2662.178082191781,1,0.0789041095890411
Dylan Cease,FF,R,L,0.06477732793522267,0.11,97.37004048582996,2518.1336032388663,1,0.04522267206477733
Dylan Cease,FF,R,R,0.11377245508982035,0.14,97.56347305389221,2533.9580838323354,1,0.02622754491017966
Dylan Cease,SL,R,L,0.14912280701754385,0.21,85.05263157894737,2775.245614035088,1,0.06087719298245614
Dylan Cease,SL,R,R,0.18497109826589594,0.23,84.96300578034682,2811.7630057803467,1,0.045028901734104065
Dylan Floro,SI,R,R,0.08139534883720931,0.08,93.57093023255814,2257.860465116279,1,-0.0013953488372093065
Dylan Floro,SL,R,R,0.15463917525773196,0.19,87.95463917525773,2100.59793814433,1,0.03536082474226804
Edwin Diaz,FF,R,L,0.22627737226277372,0.19,97.78540145985401,2339.970802919708,1,-0.03627737226277372
Edwin Diaz,FF,R,R,0.11290322580645161,0.14,97.75967741935484,2376.0967741935483,1,0.027096774193548404
Edwin Diaz,SL,R,L,0.3424657534246575,0.23,89.83287671232877,2311.27397260274,1,-0.1124657534246575
Edwin Diaz,SL,R,R,0.35714285714285715,0.23,89.37738095238095,2322.3928571428573,1,-0.12714285714285714
Elieser Hernandez,FF,R,L,0.104,0.11,91.3392,2270.376,1,0.006000000000000005
Elieser Hernandez,FF,R,R,0.12631578947368421,0.12,91.20421052631579,2259.2631578947367,1,-0.006315789473684219
Elieser Hernandez,SL,R,L,0.23529411764705882,0.09,78.99411764705883,2229.8823529411766,1,-0.14529411764705882
Elieser Hernandez,SL,R,R,0.2413793103448276,0.17,79.04942528735633,2279.2758620689656,1,-0.07137931034482758
Emilio Pagan,FC,R,L,0.11320754716981132,0.16,86.4,2210.6792452830186,1,0.04679245283018868
Emilio Pagan,FC,R,R,0.140625,0.18,86.6609375,2253.6875,1,0.03937499999999999
Emilio Pagan,FF,R,L,0.21212121212121213,0.13,94.4090909090909,2433.7272727272725,1,-0.08212121212121212
Emilio Pagan,FF,R,R,0.07865168539325842,0.16,94.55955056179775,2457.0224719101125,1,0.08134831460674158
Enoli Paredes,FF,R,L,0.07216494845360824,0.14,95.64226804123712,2397.907216494845,1,0.06783505154639177
Enoli Paredes,FF,R,R,0.19626168224299065,0.19,95.81028037383177,2404.2056074766356,1,-0.006261682242990646
Enoli Paredes,SL,R,R,0.23728813559322035,0.22,85.55254237288136,2898.084745762712,1,-0.017288135593220344
Eric Lauer,FF,L,R,0.09411764705882353,0.09,91.46117647058824,2229.541176470588,1,-0.0041176470588235314
Eric Yardley,CU,R,L,0.11290322580645161,0.14,73.05322580645161,2827.8548387096776,1,0.027096774193548404
Eric Yardley,CU,R,R,0.09230769230769231,0.15,72.86307692307692,2842.3076923076924,1,0.05769230769230768
Eric Yardley,SI,R,L,0.060240963855421686,0.04,87.94216867469879,2045.313253012048,1,-0.020240963855421686
Eric Yardley,SI,R,R,0.10077519379844961,0.09,87.62325581395349,2025.984496124031,1,-0.010775193798449614
Erick Fedde,CU,R,R,0.1,0.14,79.74777777777778,2268.5444444444443,1,0.04000000000000001
Erick Fedde,FC,R,R,0.12987012987012986,0.17,88.42077922077922,2048.844155844156,1,0.040129870129870154
Erick Fedde,FF,R,R,0.05555555555555555,0.06,93.37407407407407,1805.9444444444443,1,0.004444444444444445
Erick Fedde,SI,R,L,0.028037383177570093,0.07,93.42056074766356,1830.9158878504672,1,0.04196261682242991
Erick Fedde,SI,R,R,0.03804347826086957,0.08,93.47989130434783,1833.516304347826,1,0.041956521739130434
Erik Swanson,FF,R,L,0.17647058823529413,0.13,96.17450980392157,2303.4117647058824,1,-0.046470588235294125
Evan Marshall,CH,R,L,0.23076923076923078,0.18,87.74230769230769,1701.6923076923076,1,-0.05076923076923079
Evan Marshall,CU,R,R,0.21875,0.17,81.9890625,2698.59375,1,-0.04874999999999999
Evan Marshall,FF,R,L,0.17543859649122806,0.08,92.88070175438597,2349.9824561403507,1,-0.09543859649122806
Evan Phillips,FF,R,L,0.046875,0.12,94.421875,2267.828125,1,0.073125
Evan Phillips,FF,R,R,0.15,0.12,94.579,2233.15,1,-0.03
Evan Phillips,SL,R,R,0.10526315789473684,0.19,83.69298245614036,2432.9122807017543,1,0.08473684210526317
Felix Pena,CH,R,L,0.1,0.17,86.46333333333334,1896.7833333333333,1,0.07
Felix Pena,SI,R,R,0.061855670103092786,0.08,94.44329896907216,2244.6701030927834,1,0.018144329896907216
Felix Pena,SL,R,R,0.2524271844660194,0.21,84.52718446601942,2450.640776699029,1,-0.042427184466019424
Framber Valdez,CH,L,R,0.13157894736842105,0.16,88.69868421052631,1687.4736842105262,1,0.028421052631578958
Framber Valdez,CU,L,L,0.15873015873015872,0.14,80.3547619047619,2976.214285714286,1,-0.018730158730158708
Framber Valdez,CU,L,R,0.24752475247524752,0.19,80.57871287128712,2991.6485148514853,1,-0.05752475247524752
Framber Valdez,SI,L,L,0.08860759493670886,0.1,93.1,2255.259493670886,1,0.011392405063291144
Framber Valdez,SI,L,R,0.06329113924050633,0.07,93.13955696202531,2262.528481012658,1,0.006708860759493673
Frankie Montas,CH,R,L,0.2676056338028169,0.22,86.44084507042254,1727.3521126760563,1,-0.04760563380281688
Frankie Montas,FF,R,R,0.1393939393939394,0.12,95.93757575757576,2405.860606060606,1,-0.019393939393939408
Frankie Montas,SI,R,L,0.1116751269035533,0.08,95.65431472081218,2289.741116751269,1,-0.0316751269035533
Frankie Montas,SI,R,R,0.0759493670886076,0.07,95.44556962025317,2273.7088607594937,1,-0.0059493670886075906
Frankie Montas,SL,R,L,0.04878048780487805,0.17,86.36951219512196,2461.378048780488,1,0.12121951219512196
Frankie Montas,SL,R,R,0.1574074074074074,0.22,85.97407407407407,2511.2314814814813,1,0.06259259259259259
Freddy Peralta,CU,R,R,0.2714285714285714,0.16,79.60571428571428,2381.714285714286,1,-0.1114285714285714
Freddy Peralta,FF,R,L,0.16216216216216217,0.12,92.82702702702703,2415.189189189189,1,-0.042162162162162176
Freddy Peralta,FF,R,R,0.1782178217821782,0.16,93.31980198019802,2411.8514851485147,1,-0.018217821782178206
Garrett Richards,FF,R,L,0.05232558139534884,0.08,95.0453488372093,2622.4127906976746,1,0.02767441860465116
Garrett Richards,FF,R,R,0.10810810810810811,0.14,95.32162162162162,2631.846846846847,1,0.0318918918918919
Garrett Richards,SL,R,L,0.27184466019417475,0.26,88.28155339805825,2896.1747572815534,1,-0.011844660194174739
Garrett Richards,SL,R,R,0.18421052631578946,0.23,88.575,2893.217105263158,1,0.045789473684210547
Genesis Cabrera,CU,L,L,0.06896551724137931,0.11,81.29310344827586,2439.155172413793,1,0.04103448275862069
Genesis Cabrera,FF,L,L,0.13414634146341464,0.13,96.47195121951219,2240.512195121951,1,-0.004146341463414638
Genesis Cabrera,FF,L,R,0.18478260869565216,0.14,95.83260869565217,2300.2608695652175,1,-0.04478260869565215
Geoff Hartlieb,SI,R,L,0.07792207792207792,0.06,93.48571428571428,2342.5194805194806,1,-0.017922077922077922
Geoff Hartlieb,SI,R,R,0.09574468085106383,0.09,93.63829787234043,2351.7978723404253,1,-0.0057446808510638325
Geoff Hartlieb,SL,R,R,0.13793103448275862,0.19,82.625,2216.2327586206898,1,0.05206896551724138
German Marquez,CU,R,L,0.2972972972972973,0.18,85.20067567567567,2719.8175675675675,1,-0.11729729729729732
German Marquez,CU,R,R,0.1981981981981982,0.16,85.97477477477477,2751.5945945945946,1,-0.0381981981981982
German Marquez,FF,R,L,0.07111111111111111,0.09,95.792,2156.1422222222222,1,0.018888888888888886
German Marquez,FF,R,R,0.0979020979020979,0.1,96.17622377622378,2158.426573426573,1,0.002097902097902102
German Marquez,SI,R,L,0.04477611940298507,0.07,94.8731343283582,2133.134328358209,1,0.025223880597014935
German Marquez,SI,R,R,0.05555555555555555,0.09,94.47592592592592,2144.240740740741,1,0.034444444444444444
German Marquez,SL,R,L,0.2,0.2,87.81454545454545,2378.909090909091,1,0
German Marquez,SL,R,R,0.25190839694656486,0.21,87.85190839694657,2382.1755725190837,1,-0.04190839694656487
Gerrit Cole,CH,R,L,0.21428571428571427,0.15,88.57321428571429,1740.482142857143,1,-0.06428571428571428
Gerrit Cole,CU,R,L,0.1415929203539823,0.18,83.41681415929203,2802.973451327434,1,0.038407079646017694
Gerrit Cole,CU,R,R,0.23711340206185566,0.19,83.14948453608247,2797.896907216495,1,-0.04711340206185566
Gerrit Cole,FF,R,L,0.14864864864864866,0.17,96.66081081081082,2515.0472972972975,1,0.021351351351351355
